month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2023-06-01,A DIVISION,S 42nd,offpeak,345443.5,0.530782468,-0.106257339,183355.3535,-36705.90717,6384.5,1.8482038,98.1517962
2023-06-01,A DIVISION,S 42nd,peak,434155.3,0.342893184,-0.099984273,148868.893,-43408.70217,117.3,0.027018,99.972982
2023-06-01,B DIVISION,A,offpeak,3642392.7,1.33855023,0.828369956,4875525.588,3017248.68,759074.2,20.839988,79.160012
2023-06-01,B DIVISION,A,peak,4420234.7,1.222846824,0.561809594,5405269.966,2483330.263,706722.8,15.9883546,84.0116454
2023-06-01,B DIVISION,B,offpeak,2043064.2,1.899670117,0.886607516,3881148.008,1811396.076,489723.4,23.9700446,76.0299554
2023-06-01,B DIVISION,B,peak,2997950.5,1.669018172,0.922418275,5003633.864,2765364.33,684389.9,22.8285924,77.1714076
2023-06-01,B DIVISION,C,offpeak,2534933.6,1.699205446,0.683432763,4307372.979,1732456.674,490671.8,19.3563966,80.6436034
2023-06-01,B DIVISION,C,peak,2181106.5,1.704726013,0.323317336,3718188.987,705189.5427,385942.1,17.6947847,82.3052153
2023-06-01,B DIVISION,D,offpeak,2968982.9,1.882265328,1.068216696,5588413.573,3171517.103,773594.7,26.0558826,73.9441174
2023-06-01,B DIVISION,D,peak,2761819.7,1.437296816,0.730536259,3969554.662,2017609.432,566412.9,20.5086849,79.4913151
2023-06-01,B DIVISION,E,offpeak,3695108.6,1.477411745,1.170417417,5459196.845,4324819.464,789808.5,21.3744327,78.6255673
2023-06-01,B DIVISION,E,peak,3922266.7,1.181981729,0.434334565,4636047.575,1703576.001,560063.4,14.2790749,85.7209251
2023-06-01,B DIVISION,F,offpeak,4339320.4,1.540154522,0.469094646,6683223.937,2035551.965,905803.2,20.8743102,79.1256898
2023-06-01,B DIVISION,F,peak,4772724.5,1.275932609,-0.056733257,6089674.821,-270772.207,647638.2,13.5695702,86.4304298
2023-06-01,B DIVISION,G,offpeak,1383840.9,1.089662692,0.857849357,1507919.801,1187127.027,229090.7,16.5546993,83.4453007
2023-06-01,B DIVISION,G,peak,1550055.6,1.101279144,0.4852643,1707043.904,752186.6452,299241,19.3051785,80.6948215
2023-06-01,B DIVISION,JZ,offpeak,1354791.8,1.404141437,0.252394827,1902319.305,341942.442,252013.4,18.6016331,81.3983669
2023-06-01,B DIVISION,JZ,peak,1452579,1.2329525,0.187833358,1790960.909,272842.7912,242891.5,16.7213969,83.2786031
2023-06-01,B DIVISION,L,offpeak,3099104.5,1.021106593,0.598743371,3164516.037,1855568.275,296132.9,9.5554345,90.4445655
2023-06-01,B DIVISION,L,peak,3150516.7,1.166668314,0.534430038,3675608.006,1683730.758,255574.1,8.1121328,91.8878672
2023-06-01,B DIVISION,M,offpeak,1985160.6,1.966925352,0.426638788,3904662.711,846946.5132,457351.5,23.0385139,76.9614861
2023-06-01,B DIVISION,M,peak,2306017.6,1.715438858,0.427304083,3955832.199,985370.7367,472582.9,20.4934646,79.5065354
2023-06-01,B DIVISION,N,offpeak,2557443.5,1.641595555,0.737986293,4198287.881,1887358.248,577173.7,22.5683852,77.4316148
2023-06-01,B DIVISION,N,peak,2713590.5,1.346813599,0.390615311,3654700.589,1059969.998,448247.7,16.5186199,83.4813801
2023-06-01,B DIVISION,Q,offpeak,3329195.6,1.364277541,0.453981206,4541946.786,1511392.234,643519.7,19.3295852,80.6704148
2023-06-01,B DIVISION,Q,peak,3456763.1,1.30507627,0.505862016,4511339.492,1748645.152,652334.2,18.871244,81.128756
2023-06-01,B DIVISION,R,offpeak,3660844.2,1.778780956,0.248530002,6511839.946,909829.615,808509.7,22.0853349,77.9146651
2023-06-01,B DIVISION,R,peak,4025867.8,1.574197849,0.138807395,6337512.433,558820.2235,708743,17.6047261,82.3952739
2023-06-01,B DIVISION,S Fkln,offpeak,190434.2,0.534363301,0.083816207,101761.0477,15961.47233,7930,4.164168,95.835832
2023-06-01,B DIVISION,S Fkln,peak,190111.9,0.472097739,0.118627315,89751.39817,22552.46417,7825.4,4.1162073,95.8837927
2023-06-01,B DIVISION,S Rock,offpeak,25069.2,1.087714712,-0.869328765,27268.13767,-21793.37667,2550.2,10.1726421,89.8273579
2023-06-01,B DIVISION,S Rock,peak,16905.3,0.828784622,-1.088639874,14010.85267,-18403.78367,1679.5,9.9347542,90.0652458
2023-06-01,B DIVISION,W,offpeak,1151597.7,1.291164001,0.250010609,1486901.494,287911.6422,164692,14.3011748,85.6988252
2023-06-01,B DIVISION,W,peak,1550059.9,0.907641987,-0.012691136,1406899.447,-19672.02083,161003.8,10.3869405,89.6130595
2023-06-01,Systemwide,Systemwide,Systemwide,138153752.6,1.285491969,0.455127761,177595539.4,62877608.09,20568033.4,14.8877848,85.1122152
2023-05-01,A DIVISION,1,offpeak,5087262.3,0.981045948,0.685871173,4990838.065,3489206.56,617472.6,12.1376207,87.8623793
2023-05-01,A DIVISION,1,peak,5382138.6,0.978792549,0.62602652,5267997.161,3369361.498,506453.3,9.4098896,90.5901104
2023-05-01,A DIVISION,2,offpeak,3146588.1,1.28893969,0.446758188,4055762.289,1405763.999,482251.5,15.3261719,84.6738281
2023-05-01,A DIVISION,2,peak,3591474.2,1.108795517,0.264770339,3982210.492,950915.8427,434508.2,12.0983244,87.9016756
2023-05-01,A DIVISION,3,offpeak,2296699.8,1.063621653,0.288939554,2442819.639,663607.4167,275461.7,11.9938052,88.0061948
2023-05-01,A DIVISION,3,peak,2821461.9,0.90770846,0.39680166,2561064.836,1119560.767,290524.5,10.2969493,89.7030507
2023-05-01,A DIVISION,4,offpeak,3998583.7,0.925521955,0.3275215,3700777.004,1309622.133,499626.9,12.4950967,87.5049033
2023-05-01,A DIVISION,4,peak,4225593.3,0.977669053,0.475105669,4131231.799,2007603.33,510326,12.077026,87.922974
2023-05-01,A DIVISION,5,offpeak,2663595,1.101334798,0.48489315,2933509.86,1291558.97,362321.7,13.6027324,86.3972676
2023-05-01,A DIVISION,5,peak,3220055.9,0.69659496,0.243542103,2243074.712,784219.1853,340525.9,10.5751549,89.4248451
2023-05-01,A DIVISION,6,offpeak,5278339,1.065836388,0.544976472,5625845.776,2876570.569,633475.5,12.0014175,87.9985825
2023-05-01,A DIVISION,6,peak,5805966.8,1.19628285,0.780774818,6945578.511,4533152.674,722405.6,12.4424687,87.5575313
2023-05-01,A DIVISION,7,offpeak,4461380.4,0.944441467,0.393532381,4213512.652,1755697.652,547481,12.2715606,87.7284394
2023-05-01,A DIVISION,7,peak,5142036.2,0.845475825,0.300320789,4347467.298,1544260.37,466152.9,9.0655313,90.9344687
2023-05-01,A DIVISION,S 42nd,offpeak,337691.2,0.572106172,-0.104161285,193195.2198,-35174.34917,8140.7,2.4106936,97.5893064
2023-05-01,A DIVISION,S 42nd,peak,413032.4,0.366822899,-0.104970832,151509.7423,-43356.35467,46.3,0.0112098,99.9887902
2023-05-01,B DIVISION,A,offpeak,3671277.6,1.312877782,1.020841177,4819938.793,3747791.347,796199,21.6872459,78.3127541
2023-05-01,B DIVISION,A,peak,4531227.9,1.365868435,0.868937141,6189061.162,3937352.216,776978.2,17.1471887,82.8528113
2023-05-01,B DIVISION,B,offpeak,2023799.3,1.996797837,0.972977496,4041118.064,1969111.175,515938.1,25.4935408,74.5064592
2023-05-01,B DIVISION,B,peak,3081485,1.906414278,1.10322316,5874587.002,3399565.618,721605.4,23.4174562,76.5825438
2023-05-01,B DIVISION,C,offpeak,2500172.9,1.697845334,0.731761472,4244906.893,1829530.202,494050.9,19.7606694,80.2393306
2023-05-01,B DIVISION,C,peak,2217552.9,1.831055302,0.481735433,4060461.996,1068273.806,388831.7,17.5342694,82.4657306
2023-05-01,B DIVISION,D,offpeak,3119489.2,2.146153013,1.377027088,6694901.145,4295621.129,905331.9,29.0217995,70.9782005
2023-05-01,B DIVISION,D,peak,2870569.2,1.723972187,1.016248271,4948781.461,2917210.988,638209.6,22.2328589,77.7671411
2023-05-01,B DIVISION,E,offpeak,3680359.7,1.281065362,1.101586635,4714781.33,4054235.058,788335.3,21.4200612,78.5799388
2023-05-01,B DIVISION,E,peak,4011886.3,1.483671118,0.50410436,5952319.832,2022409.374,634357.2,15.8119436,84.1880564
2023-05-01,B DIVISION,F,offpeak,4388338.2,1.5981545,0.451346359,7013242.442,1980660.469,904846.9,20.619352,79.380648
2023-05-01,B DIVISION,F,peak,4905096,1.328322297,0.036681288,6515548.387,179925.2405,735323.3,14.9910073,85.0089927
2023-05-01,B DIVISION,G,offpeak,1389050.5,2.069119302,0.89013923,2874111.201,1236448.343,249480,17.9604701,82.0395299
2023-05-01,B DIVISION,G,peak,1610097.5,1.19818216,0.607986222,1929190.1,978917.0958,320293.6,19.8928077,80.1071923
2023-05-01,B DIVISION,JZ,offpeak,1393793,1.627527715,0.386589914,2268436.736,538826.3157,260849.5,18.7150818,81.2849182
2023-05-01,B DIVISION,JZ,peak,1561144.3,1.674765986,0.335685887,2614551.373,524054.1087,274366.2,17.5746854,82.4253146
2023-05-01,B DIVISION,L,offpeak,3100726.2,0.766900755,0.722010586,2377949.263,2238757.142,295153.9,9.5188637,90.4811363
2023-05-01,B DIVISION,L,peak,3203912.8,0.658992401,0.426797414,2111354.19,1367421.697,159868.8,4.9897987,95.0102013
2023-05-01,B DIVISION,M,offpeak,2006267.6,2.046775429,0.39931414,4106379.229,801131.0213,452964.2,22.5774568,77.4225432
2023-05-01,B DIVISION,M,peak,2366367.9,1.621796646,0.325759655,3837767.523,770867.1913,465604.9,19.6759304,80.3240696
2023-05-01,B DIVISION,N,offpeak,2477247.3,1.721179932,0.894886039,4263788.339,2216854.025,533692.2,21.5437595,78.4562405
2023-05-01,B DIVISION,N,peak,2795736.5,1.503865595,0.641638278,4204411.935,1793851.554,500938.5,17.917944,82.082056
2023-05-01,B DIVISION,Q,offpeak,3369294.5,1.399090344,0.461561277,4713947.401,1555135.871,664118.2,19.7108979,80.2891021
2023-05-01,B DIVISION,Q,peak,3568127.7,1.352253061,0.586773432,4825011.604,2093682.535,692837.2,19.417388,80.582612
2023-05-01,B DIVISION,R,offpeak,3651435.5,1.743366648,0.329426294,6365790.869,1202878.863,809099.5,22.158395,77.841605
2023-05-01,B DIVISION,R,peak,4144627.6,1.568346903,0.124211647,6500213.862,514811.0198,695424.7,16.7789429,83.2210571
2023-05-01,B DIVISION,S Fkln,offpeak,197128.8,0.481330001,0.053409442,94884.0055,10528.53917,8288.5,4.2046114,95.7953886
2023-05-01,B DIVISION,S Fkln,peak,196473.2,0.500919794,0.067217219,98417.31483,13206.38217,9003,4.5823044,95.4176956
2023-05-01,B DIVISION,S Rock,offpeak,23762.6,0.615312732,-0.885854052,14621.43033,-21050.1955,1933,8.1346317,91.8653683
2023-05-01,B DIVISION,S Rock,peak,17019.2,0.907775111,-0.981425684,15449.60617,-16703.08,1678.9,9.864741,90.135259
2023-05-01,B DIVISION,W,offpeak,1277872.6,1.473312294,0.209286794,1882705.411,267441.8595,180385,14.1160394,85.8839606
2023-05-01,B DIVISION,W,peak,1566211.7,1.001149182,0.011048022,1568011.562,17303.54083,158499.8,10.1199474,89.8800526
2023-05-01,Systemwide,Systemwide,Systemwide,138789450,1.293491951,0.55140085,179523036.5,76528620.71,21731661.4,15.6580067,84.3419933
2023-04-01,A DIVISION,1,offpeak,4475806.9,1.018008053,0.703716402,4556407.469,3149698.727,544355.6,12.162178,87.837822
2023-04-01,A DIVISION,1,peak,4724251.8,1.034475206,0.655302113,4887121.353,3095812.189,474916.9,10.0527432,89.9472568
2023-04-01,A DIVISION,2,offpeak,2818476.2,1.294185934,0.410897881,3647632.253,1158105.899,445441.4,15.8043343,84.1956657
2023-04-01,A DIVISION,2,peak,3156479.9,1.4645509,0.318240227,4622825.478,1004518.88,394966.4,12.5128755,87.4871245
2023-04-01,A DIVISION,3,offpeak,1983905.8,1.029285022,0.282732565,2042004.525,560914.7748,237009.6,11.9466156,88.0533844
2023-04-01,A DIVISION,3,peak,2481810,1.208901879,0.471064368,3000264.773,1169092.259,283147.5,11.4089112,88.5910888
2023-04-01,A DIVISION,4,offpeak,3457769.2,0.965737392,0.368439144,3339297.01,1273977.525,440057.1,12.7266187,87.2733813
2023-04-01,A DIVISION,4,peak,3513627.4,0.889853066,0.336440456,3126612.116,1182126.406,365448.9,10.4009008,89.5990992
2023-04-01,A DIVISION,5,offpeak,2381287.3,1.138306212,0.461211871,2710634.127,1098277.971,326363.8,13.7053517,86.2946483
2023-04-01,A DIVISION,5,peak,2960206.6,0.862036723,0.182587835,2551806.796,540497.714,304994.6,10.3031525,89.6968475
2023-04-01,A DIVISION,6,offpeak,4816315.2,1.00015024,0.527835312,4817038.803,2542221.237,504978.4,10.4847457,89.5152543
2023-04-01,A DIVISION,6,peak,5161102.2,1.092534437,0.620977501,5638681.888,3204928.348,488532.9,9.4656699,90.5343301
2023-04-01,A DIVISION,7,offpeak,3962678.6,0.845078219,0.425707465,3348773.373,1686941.861,459736.6,11.6016626,88.3983374
2023-04-01,A DIVISION,7,peak,4525313.9,1.167011481,0.521887139,5281093.275,2361703.123,448945.9,9.9207681,90.0792319
2023-04-01,A DIVISION,S 42nd,offpeak,301614,0.529344724,-0.09799022,159657.7795,-29555.22233,6963.7,2.3088119,97.6911881
2023-04-01,A DIVISION,S 42nd,peak,375484,0.371799984,-0.097977877,139604.9453,-36789.12533,256.9,0.0684184,99.9315816
2023-04-01,B DIVISION,A,offpeak,3277795.7,1.261922993,0.778033618,4136325.761,2550235.248,635588.6,19.3907326,80.6092674
2023-04-01,B DIVISION,A,peak,4033854.9,1.020093922,0.466346047,4114910.867,1881172.286,559872.9,13.8793515,86.1206485
2023-04-01,B DIVISION,B,offpeak,1778887,1.596174473,0.825264664,2839414.019,1468052.583,375980.7,21.135727,78.864273
2023-04-01,B DIVISION,B,peak,2553594,1.312825437,0.648784357,3352423.16,1656731.842,444873.6,17.4214695,82.5785305
2023-04-01,B DIVISION,C,offpeak,2199908.2,1.5109819,0.62084239,3324021.472,1365796.264,383955.1,17.4532328,82.5467672
2023-04-01,B DIVISION,C,peak,1940768.1,1.501012927,0.279777703,2913118.006,542983.642,302659.6,15.5948359,84.4051641
2023-04-01,B DIVISION,D,offpeak,2846825.7,1.641310742,0.630346907,4672525.602,1794487.774,646682.2,22.7159042,77.2840958
2023-04-01,B DIVISION,D,peak,2696824.3,1.05399428,0.424642594,2842437.386,1145186.466,440427.9,16.3313531,83.6686469
2023-04-01,B DIVISION,E,offpeak,3249810.2,1.204860451,1.081608454,3915567.782,3515022.185,674559.8,20.7568984,79.2431016
2023-04-01,B DIVISION,E,peak,3506394.3,1.012668489,0.277290901,3550815.018,972291.2338,441680.2,12.5964213,87.4035787
2023-04-01,B DIVISION,F,offpeak,3959798.1,1.550763669,0.369625268,6140711.03,1463641.434,781335.2,19.7316929,80.2683071
2023-04-01,B DIVISION,F,peak,4385203.8,1.217864058,-0.061438864,5340582.096,-269421.9412,563781.3,12.8564447,87.1435553
2023-04-01,B DIVISION,G,offpeak,1287692.5,1.040242333,0.856146115,1339512.25,1102452.931,212332.4,16.4893715,83.5106285
2023-04-01,B DIVISION,G,peak,1470766,1.009906475,0.51127963,1485336.107,751972.6965,270885.8,18.418008,81.581992
2023-04-01,B DIVISION,JZ,offpeak,1312568.7,1.177595427,0.175559815,1545674.899,230434.318,221502.9,16.8755281,83.1244719
2023-04-01,B DIVISION,JZ,peak,1417982,1.077494755,0.220509071,1527868.168,312677.894,221919.6,15.650382,84.349618
2023-04-01,B DIVISION,L,offpeak,2878266,0.66293491,0.761416937,1908103.013,2191560.482,272831.8,9.4790336,90.5209664
2023-04-01,B DIVISION,L,peak,2922556,0.661872151,0.433412807,1934358.428,1266673.199,158545.5,5.4248918,94.5751082
2023-04-01,B DIVISION,M,offpeak,1830741.1,1.964870977,0.275444172,3597170.054,504266.9672,418297.3,22.8485229,77.1514771
2023-04-01,B DIVISION,M,peak,2127361.2,1.644746421,0.165085776,3498969.72,351197.0748,388731.9,18.2729618,81.7270382
2023-04-01,B DIVISION,N,offpeak,2093236.9,1.471633535,0.601627326,3080477.618,1259348.52,402076.7,19.2083705,80.7916295
2023-04-01,B DIVISION,N,peak,2442211,1.354105694,0.355619728,3307011.82,868498.4127,380464.7,15.578699,84.421301
2023-04-01,B DIVISION,Q,offpeak,3009139.6,1.309503556,0.518894476,3940479.006,1561425.915,573319.2,19.0525956,80.9474044
2023-04-01,B DIVISION,Q,peak,3174167.7,1.29500369,0.575073069,4110558.883,1825378.362,579631.8,18.2609066,81.7390934
2023-04-01,B DIVISION,R,offpeak,3248702.6,1.68395154,0.177801439,5470657.745,577623.996,697707.8,21.4765057,78.5234943
2023-04-01,B DIVISION,R,peak,3659644.9,1.431331374,-0.00293542,5238164.563,-10742.59567,574983.8,15.7114642,84.2885358
2023-04-01,B DIVISION,S Fkln,offpeak,173674,0.922173516,0.078075427,160157.5632,13559.67167,7418.2,4.271336,95.728664
2023-04-01,B DIVISION,S Fkln,peak,177638,0.389370707,0.056463505,69167.03367,10030.06417,5444.3,3.0648285,96.9351715
2023-04-01,B DIVISION,S Rock,offpeak,21004,0.681782827,-0.890877095,14320.1665,-18711.9825,1635.3,7.7856599,92.2143401
2023-04-01,B DIVISION,S Rock,peak,16782,0.689191376,-1.101561385,11566.00967,-18486.40317,1478.8,8.8118222,91.1881778
2023-04-01,B DIVISION,W,offpeak,1157627,1.273907295,0.139893102,1474709.481,161944.0315,148816.1,12.855272,87.144728
2023-04-01,B DIVISION,W,peak,1372136.1,0.877012241,-0.134312141,1203380.156,-184294.5372,128791.1,9.3861753,90.6138247
2023-04-01,Systemwide,Systemwide,Systemwide,123319690.6,1.183346716,0.44441776,145929950.8,54805460.6,17644328.3,14.3077948,85.6922052
2023-03-01,A DIVISION,1,offpeak,4802211.9,0.870933306,0.658992799,4182406.288,3164623.062,532466.4,11.0879405,88.9120595
2023-03-01,A DIVISION,1,peak,5568615.2,0.862621759,0.564576257,4803608.641,3143907.925,467390.5,8.3932986,91.6067014
2023-03-01,A DIVISION,2,offpeak,2956553.7,1.26628277,0.47567242,3743833.01,1406351.054,465628.4,15.7490256,84.2509744
2023-03-01,A DIVISION,2,peak,3632162.9,1.138883072,0.237328855,4136608.843,862017.0637,421954.9,11.6171799,88.3828201
2023-03-01,A DIVISION,3,offpeak,2228846.8,0.983964221,0.293958755,2193105.506,655189.0295,255282.8,11.4535822,88.5464178
2023-03-01,A DIVISION,3,peak,2917192.5,0.929884012,0.333474769,2712650.667,972810.0952,292542.5,10.0282206,89.9717794
2023-03-01,A DIVISION,4,offpeak,3579925.5,0.978851876,0.343952192,3504216.792,1231323.222,464279.6,12.9689738,87.0310262
2023-03-01,A DIVISION,4,peak,3947076.6,0.819828823,0.524886311,3235927.164,2071766.476,431291.5,10.9268591,89.0731409
2023-03-01,A DIVISION,5,offpeak,2618950,1.065251723,0.639052403,2789841,1673646.291,372100.2,14.2079918,85.7920082
2023-03-01,A DIVISION,5,peak,3505305.5,0.908849052,0.363665522,3185793.582,1274758.755,392160.3,11.1876212,88.8123788
2023-03-01,A DIVISION,6,offpeak,5183652.6,0.988674734,0.535328692,5124946.357,2774957.965,534060.3,10.3027795,89.6972205
2023-03-01,A DIVISION,6,peak,5998891.6,0.967443388,0.577777412,5803588.012,3466024.062,553535.6,9.2272979,90.7727021
2023-03-01,A DIVISION,7,offpeak,4235304.8,1.139916278,0.630478113,4827892.883,2670266.98,513702.3,12.1290515,87.8709485
2023-03-01,A DIVISION,7,peak,5251472.6,1.580534109,0.704870521,8300131.566,3701608.229,580795.6,11.0596711,88.9403289
2023-03-01,A DIVISION,S 42nd,offpeak,306210.5,0.580575169,-0.098915665,177778.2128,-30289.01533,8209.2,2.6809009,97.3190991
2023-03-01,A DIVISION,S 42nd,peak,445553.7,0.392195936,-0.1069475,174744.3503,-47650.8545,610.8,0.1370879,99.8629121
2023-03-01,B DIVISION,A,offpeak,3509842.1,1.390700162,0.856668011,4881137.978,3006769.452,750486.2,21.3823351,78.6176649
2023-03-01,B DIVISION,A,peak,4624871.5,1.168663405,0.911450703,5404918.073,4215342.381,815151,17.6253762,82.3746238
2023-03-01,B DIVISION,B,offpeak,1875354,2.244641518,0.771718014,4209497.449,1447244.465,433782.8,23.1307156,76.8692844
2023-03-01,B DIVISION,B,peak,3065485.1,1.955940295,0.970813151,5995905.832,2976013.248,722518.3,23.5694605,76.4305395
2023-03-01,B DIVISION,C,offpeak,2341365.3,1.616193809,0.637210794,3784100.102,1491943.242,430476,18.3856829,81.6143171
2023-03-01,B DIVISION,C,peak,2252607.4,1.581864356,0.510780404,3563319.355,1150587.718,390527.3,17.3366784,82.6633216
2023-03-01,B DIVISION,D,offpeak,3013910.1,1.879309666,0.839304949,5664070.384,2529589.662,770526.6,25.5656796,74.4343204
2023-03-01,B DIVISION,D,peak,2982757.3,1.492425903,0.72173237,4451544.256,2152752.495,606697.7,20.3401631,79.6598369
2023-03-01,B DIVISION,E,offpeak,3546797.3,1.385836104,0.89435271,4915279.751,3172087.776,712760.3,20.0958848,79.9041152
2023-03-01,B DIVISION,E,peak,4294111.5,1.245113646,0.572576662,5346656.825,2458708.029,658070.4,15.3249491,84.6750509
2023-03-01,B DIVISION,F,offpeak,4191361.5,1.532913692,0.306610347,6424995.432,1285114.802,818989.6,19.5399419,80.4600581
2023-03-01,B DIVISION,F,peak,5086751.5,1.474947369,0.100397733,7502690.744,510698.3208,815917.9,16.0400582,83.9599418
2023-03-01,B DIVISION,G,offpeak,1377041.7,0.951308033,0.902707394,1309990.832,1243065.725,219626.8,15.9491757,84.0508243
2023-03-01,B DIVISION,G,peak,1717136.6,1.056539502,0.544968216,1814222.648,935784.8693,320481.3,18.6637044,81.3362956
2023-03-01,B DIVISION,JZ,offpeak,1403078.1,1.187537632,0.217501129,1666208.044,305171.0705,231963.1,16.5324439,83.4675561
2023-03-01,B DIVISION,JZ,peak,1652489.7,1.029295321,0.430663034,1700899.916,711666.2275,269467.6,16.3067643,83.6932357
2023-03-01,B DIVISION,L,offpeak,3015264.7,1.141354483,0.896055466,3441485.884,2701844.417,342825.5,11.3696652,88.6303348
2023-03-01,B DIVISION,L,peak,3329442.4,1.088783496,0.778120313,3625041.935,2590706.764,290742.4,8.7324652,91.2675348
2023-03-01,B DIVISION,M,offpeak,1985090.4,2.763819019,0.339187376,5486430.602,673317.6035,480083.5,24.1844654,75.8155346
2023-03-01,B DIVISION,M,peak,2488710.2,2.355652989,0.435534289,5862537.623,1083918.628,550852.2,22.1340436,77.8659564
2023-03-01,B DIVISION,N,offpeak,2372086.7,1.513862641,0.934702894,3591013.436,2217196.304,473133.8,19.9458898,80.0541102
2023-03-01,B DIVISION,N,peak,2892280.7,1.480467068,0.558561528,4281926.326,1615516.726,505070,17.4626896,82.5373104
2023-03-01,B DIVISION,Q,offpeak,3273576.3,1.413038904,0.486568122,4625690.666,1592817.874,626476.9,19.137385,80.862615
2023-03-01,B DIVISION,Q,peak,3709333,1.38786437,0.68568072,5148051.107,2543418.121,756279.1,20.3885469,79.6114531
2023-03-01,B DIVISION,R,offpeak,3463618.4,1.830942574,0.220605396,6341686.388,764092.9097,755704.1,21.8183418,78.1816582
2023-03-01,B DIVISION,R,peak,4329327.8,1.664820268,0.163738168,7207552.67,708876.2035,748325.8,17.2850344,82.7149656
2023-03-01,B DIVISION,S Fkln,offpeak,185697.4,0.658988412,-0.00434601,122372.4347,-807.0426667,8205.4,4.4186941,95.5813059
2023-03-01,B DIVISION,S Fkln,peak,199403.1,0.425468515,-0.016986785,84839.74083,-3387.2175,6491.3,3.2553656,96.7446344
2023-03-01,B DIVISION,S Rock,offpeak,23600.3,0.973950804,-0.779918921,22985.53117,-18406.3205,1991.3,8.4376046,91.5623954
2023-03-01,B DIVISION,S Rock,peak,18133.2,0.762641665,-1.005344276,13829.13383,-18230.10883,1490.8,8.221384,91.778616
2023-03-01,B DIVISION,W,offpeak,1250435.2,1.175405113,0.126502337,1469767.927,158182.9752,156122.4,12.4854451,87.5145549
2023-03-01,B DIVISION,W,peak,1616082.7,1.076620311,0.112343214,1739907.459,181555.9248,176871,10.9444275,89.0555725
2023-03-01,Systemwide,Systemwide,Systemwide,138264969.6,1.306170535,0.545145049,180597629.4,75374463.58,21134119.3,15.2852305,84.7147695
2023-02-01,A DIVISION,1,offpeak,3667004.1,1.046716395,0.720999919,3838313.311,2643909.659,459309.8,12.5254782,87.4745218
2023-02-01,A DIVISION,1,peak,4260770.3,0.917517002,0.619257657,3909329.193,2638514.634,404109.7,9.4844282,90.5155718
2023-02-01,A DIVISION,2,offpeak,2468355.3,1.163766204,0.399748687,2872588.478,986721.7907,363844.8,14.7403739,85.2596261
2023-02-01,A DIVISION,2,peak,3062987.3,0.966189241,0.206649703,2959425.376,632965.4147,316825.7,10.3436831,89.6563169
2023-02-01,A DIVISION,3,offpeak,1747762.3,0.862787462,0.310376953,1507947.399,542465.1365,185555.4,10.6167412,89.3832588
2023-02-01,A DIVISION,3,peak,2205253.6,0.794781043,0.356485797,1752693.755,786141.587,203255.3,9.2168674,90.7831326
2023-02-01,A DIVISION,4,offpeak,2861705.8,1.052106266,0.325585573,3010818.603,931730.1222,355817.2,12.4337449,87.5662551
2023-02-01,A DIVISION,4,peak,3102188.5,1.07868027,0.274462286,3346269.529,851433.7475,348925.7,11.2477272,88.7522728
2023-02-01,A DIVISION,5,offpeak,2001391.8,1.216518121,0.427197558,2434729.392,854989.6887,260963,13.0390761,86.9609239
2023-02-01,A DIVISION,5,peak,2742007.6,1.051477585,0.113923517,2883159.53,312379.1483,304894.5,11.1193893,88.8806107
2023-02-01,A DIVISION,6,offpeak,2994614,1.049663997,0.507973431,3143338.502,1521184.348,320769.1,10.7115341,89.2884659
2023-02-01,A DIVISION,6,peak,3794531.1,1.068280404,0.604092597,4053623.216,2292248.148,413343.1,10.8931272,89.1068728
2023-02-01,A DIVISION,7,offpeak,3340581.4,0.859365601,0.534773801,2870780.741,1786455.412,391304.5,11.7136646,88.2863354
2023-02-01,A DIVISION,7,peak,4088321.2,0.83131492,0.703108076,3398682.41,2874531.652,417415,10.2099365,89.7900635
2023-02-01,A DIVISION,S 42nd,offpeak,244929,0.564418806,-0.103971539,138242.5338,-25465.645,5924.4,2.4188234,97.5811766
2023-02-01,A DIVISION,S 42nd,peak,353977.6,0.355221569,-0.091540355,125740.4783,-32403.23533,341.8,0.0965598,99.9034402
2023-02-01,B DIVISION,A,offpeak,2724033.9,1.31247853,0.841256349,3575236.009,2291610.814,565412.9,20.7564561,79.2435439
2023-02-01,B DIVISION,A,peak,3550001.1,1.126520178,0.71003365,3999147.87,2520620.24,572309.9,16.1214006,83.8785994
2023-02-01,B DIVISION,B,offpeak,1453091.5,1.679035686,0.650737952,2439792.484,945581.7868,308461.9,21.227975,78.772025
2023-02-01,B DIVISION,B,peak,2413286.7,1.620063491,0.819476563,3909677.676,1977631.891,529107.2,21.9247551,78.0752449
2023-02-01,B DIVISION,C,offpeak,1752318.7,1.562246238,0.592462098,2737553.298,1038182.414,327692.1,18.7004852,81.2995148
2023-02-01,B DIVISION,C,peak,1705659.2,1.579955793,0.425889201,2694866.134,726421.8333,293883.9,17.2299308,82.7700692
2023-02-01,B DIVISION,D,offpeak,2125854,1.630926216,0.656524483,3467111.02,1395675.199,482037,22.6749814,77.3250186
2023-02-01,B DIVISION,D,peak,2213521.1,1.255168623,0.56674492,2778342.231,1254501.839,409543.4,18.5018973,81.4981027
2023-02-01,B DIVISION,E,offpeak,4739165.7,1.029303269,0.579941174,4878038.746,2748437.322,789011.4,16.6487405,83.3512595
